id,name,duration,artist_id,artist_name,artist_idstr,album_name,album_id,license_ccurl,position,releasedate,album_image,audio,audiodownload,prourl,shorturl,shareurl,audiodownload_allowed,content_id_free,image,musicinfo
665,La Marchande de foie,47,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,1,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=665,https://prod-1.storage.jamendo.com/?trackid=665&format=mp32&from=0ep9Bc4Cij0KzC3Saz%2BKhg%3D%3D%7CuH0NsVf7ur0DfEWlbQ%2F%2B7A%3D%3D,https://prod-1.storage.jamendo.com/download/track/665/mp32/,,https://jamen.do/t/665,https://www.jamendo.com/track/665,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=665,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
666,Chanson hebdomadaire,191,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,2,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=666,https://prod-1.storage.jamendo.com/?trackid=666&format=mp32&from=aNyUbiDSL4WwBuJDkK%2FrMg%3D%3D%7CBXORLf8pzUzhYwDrWywJVA%3D%3D,https://prod-1.storage.jamendo.com/download/track/666/mp32/,,https://jamen.do/t/666,https://www.jamendo.com/track/666,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=666,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
667,La pauvre enfant,256,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,3,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=667,https://prod-1.storage.jamendo.com/?trackid=667&format=mp32&from=MvAXhsa3qDTeBA0KAgVOVQ%3D%3D%7CQ4NS7T1O4XRKzkdSAyrRzw%3D%3D,https://prod-1.storage.jamendo.com/download/track/667/mp32/,,https://jamen.do/t/667,https://www.jamendo.com/track/667,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=667,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
668,Des vacances comme ça...,272,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,4,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=668,https://prod-1.storage.jamendo.com/?trackid=668&format=mp32&from=vLWiRNXhusmHPQjB4eFihQ%3D%3D%7Cwg09W1OYLQqkJMuHhf7QYQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/668/mp32/,,https://jamen.do/t/668,https://www.jamendo.com/track/668,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=668,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
669,4 Saisons,272,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,5,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=669,https://prod-1.storage.jamendo.com/?trackid=669&format=mp32&from=l3a84sDoHjdOFmQVv9YVDA%3D%3D%7Ct5pkxMIQQUFFow5ekpvwDQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/669/mp32/,,https://jamen.do/t/669,https://www.jamendo.com/track/669,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=669,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
670,Chanson porno,267,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,6,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=670,https://prod-1.storage.jamendo.com/?trackid=670&format=mp32&from=6pOwpus5hP0VpsJh5pZlIQ%3D%3D%7C8Y8xdTiY4XVxmscP4D%2B7nQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/670/mp32/,,https://jamen.do/t/670,https://www.jamendo.com/track/670,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=670,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
671,La galette des rois,212,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,7,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=671,https://prod-1.storage.jamendo.com/?trackid=671&format=mp32&from=dNKKCxKRiLYRb97OAWAe%2BA%3D%3D%7CJFqTnTCfW4v5%2B2hsUrPi9A%3D%3D,https://prod-1.storage.jamendo.com/download/track/671/mp32/,,https://jamen.do/t/671,https://www.jamendo.com/track/671,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=671,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
672,Chacun son truc,222,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,8,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=672,https://prod-1.storage.jamendo.com/?trackid=672&format=mp32&from=kG0nQtORn7CHweTE%2Bg6k3A%3D%3D%7CMU6aiKr4JznFoYn2syvg%2Fw%3D%3D,https://prod-1.storage.jamendo.com/download/track/672/mp32/,,https://jamen.do/t/672,https://www.jamendo.com/track/672,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=672,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
673,Le silence,138,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,9,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=673,https://prod-1.storage.jamendo.com/?trackid=673&format=mp32&from=o06%2F0Qdd6Yh7oogvMDjpPQ%3D%3D%7CQ40LMTWKfkGh8Md3KhHsNg%3D%3D,https://prod-1.storage.jamendo.com/download/track/673/mp32/,,https://jamen.do/t/673,https://www.jamendo.com/track/673,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=673,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
674,Paris,212,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,10,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=674,https://prod-1.storage.jamendo.com/?trackid=674&format=mp32&from=odgqYhzWk3kel0qNsYFIlg%3D%3D%7Cap5dOrVjRxOP3byXFF88%2FA%3D%3D,https://prod-1.storage.jamendo.com/download/track/674/mp32/,,https://jamen.do/t/674,https://www.jamendo.com/track/674,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=674,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
675,Les conciliabules,484,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,11,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=675,https://prod-1.storage.jamendo.com/?trackid=675&format=mp32&from=Phbc8V706BB%2BfSAGucMW2g%3D%3D%7C4IVPqo5NJANR1%2FAhiCeIdA%3D%3D,https://prod-1.storage.jamendo.com/download/track/675/mp32/,,https://jamen.do/t/675,https://www.jamendo.com/track/675,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=675,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': ['pop'], 'instruments': [], 'vartags': []}}"
676,Joli mois de mai,74,57,Le P'tit Jean,julien.petitjean,12 Petits Chants,113,,12,2005-04-05,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=676,https://prod-1.storage.jamendo.com/?trackid=676&format=mp32&from=Pfs0FK3Rz%2BRNNEJO9tJ4Bw%3D%3D%7CZgiFxeLm0s8%2F2FamEIDdpQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/676/mp32/,,https://jamen.do/t/676,https://www.jamendo.com/track/676,True,False,https://usercontent.jamendo.com?type=album&id=113&width=300&trackid=676,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': ['pop', 'folk'], 'instruments': [], 'vartags': []}}"
698,Artiste,286,91,Lonah,lonah,Pièces,116,,1,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=698,https://prod-1.storage.jamendo.com/?trackid=698&format=mp32&from=QPo2%2BfSJZbRcjwFKrj6MwQ%3D%3D%7CJZIY9gzv5pciCRPCQtvZZw%3D%3D,https://prod-1.storage.jamendo.com/download/track/698/mp32/,,https://jamen.do/t/698,https://www.jamendo.com/track/698,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=698,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
699,Catin d'harmonie,311,91,Lonah,lonah,Pièces,116,,2,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=699,https://prod-1.storage.jamendo.com/?trackid=699&format=mp32&from=cYSy9All27AY6xrN%2FLcKlQ%3D%3D%7CMbrt%2FyHMp0f9E2DJLWKDKw%3D%3D,https://prod-1.storage.jamendo.com/download/track/699/mp32/,,https://jamen.do/t/699,https://www.jamendo.com/track/699,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=699,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
700,Paris la mort,237,91,Lonah,lonah,Pièces,116,,3,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=700,https://prod-1.storage.jamendo.com/?trackid=700&format=mp32&from=zCIL8jqVapwnt4qh0J2Nmg%3D%3D%7CTqLyrHI9ilkybO0dLGzaeA%3D%3D,https://prod-1.storage.jamendo.com/download/track/700/mp32/,,https://jamen.do/t/700,https://www.jamendo.com/track/700,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=700,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
701,Crepuscule intro,70,91,Lonah,lonah,Pièces,116,,4,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=701,https://prod-1.storage.jamendo.com/?trackid=701&format=mp32&from=niuoFAu4KH4YWA8cBCppeQ%3D%3D%7Ckbws%2F34pNEzFOfRZG9l9tQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/701/mp32/,,https://jamen.do/t/701,https://www.jamendo.com/track/701,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=701,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
702,Crepuscule,260,91,Lonah,lonah,Pièces,116,,5,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=702,https://prod-1.storage.jamendo.com/?trackid=702&format=mp32&from=zyh717smrcJW95GUUvbYuA%3D%3D%7CBmf9HK8KEn0Bj0ZVMTGoUA%3D%3D,https://prod-1.storage.jamendo.com/download/track/702/mp32/,,https://jamen.do/t/702,https://www.jamendo.com/track/702,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=702,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
703,Les amants de cristal,354,91,Lonah,lonah,Pièces,116,,6,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=703,https://prod-1.storage.jamendo.com/?trackid=703&format=mp32&from=Jd22Uwqr6A0sGa3Q3rFUcA%3D%3D%7CGeTqhwQoR5bBZdq5zGf9Fg%3D%3D,https://prod-1.storage.jamendo.com/download/track/703/mp32/,,https://jamen.do/t/703,https://www.jamendo.com/track/703,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=703,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
704,Les effacés,245,91,Lonah,lonah,Pièces,116,,7,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=704,https://prod-1.storage.jamendo.com/?trackid=704&format=mp32&from=ytdPT0cprbJtsUbWrbHjNA%3D%3D%7CsL6XhKX%2FA7eXbML6lb4qTw%3D%3D,https://prod-1.storage.jamendo.com/download/track/704/mp32/,,https://jamen.do/t/704,https://www.jamendo.com/track/704,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=704,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
705,Fractale,227,91,Lonah,lonah,Pièces,116,,8,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=705,https://prod-1.storage.jamendo.com/?trackid=705&format=mp32&from=LuiEecwpTQF07nKj8pazTw%3D%3D%7CFa7ZP%2BlFgQKLBVUuRiEhdQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/705/mp32/,,https://jamen.do/t/705,https://www.jamendo.com/track/705,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=705,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
706,Keep walking,213,91,Lonah,lonah,Pièces,116,,9,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=706,https://prod-1.storage.jamendo.com/?trackid=706&format=mp32&from=GcdFxnf%2Fs2AUcRK7z4qoNQ%3D%3D%7CanltjpyONqXGJ99EMt9JAg%3D%3D,https://prod-1.storage.jamendo.com/download/track/706/mp32/,,https://jamen.do/t/706,https://www.jamendo.com/track/706,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=706,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
707,Smoking,246,91,Lonah,lonah,Pièces,116,,10,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=707,https://prod-1.storage.jamendo.com/?trackid=707&format=mp32&from=cojzjJ42C5asdCQ6LlyoSA%3D%3D%7C9gC6SxaKA9EtbAoKWhJqHA%3D%3D,https://prod-1.storage.jamendo.com/download/track/707/mp32/,,https://jamen.do/t/707,https://www.jamendo.com/track/707,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=707,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
708,Ombre,347,91,Lonah,lonah,Pièces,116,,11,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=708,https://prod-1.storage.jamendo.com/?trackid=708&format=mp32&from=%2F04WfFNczEQZuWyesPbewg%3D%3D%7CihVEKkabrLVAqtzeBFZI6g%3D%3D,https://prod-1.storage.jamendo.com/download/track/708/mp32/,,https://jamen.do/t/708,https://www.jamendo.com/track/708,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=708,"{'vocalinstrumental': 'vocal', 'gender': 'female', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
709,Visage d'ébène,304,91,Lonah,lonah,Pièces,116,,12,2005-04-09,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=709,https://prod-1.storage.jamendo.com/?trackid=709&format=mp32&from=ZiJClTNvkdWNtwRtMO9RzA%3D%3D%7C3ZhnUS1K6C6Lj1bzIrXTxQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/709/mp32/,,https://jamen.do/t/709,https://www.jamendo.com/track/709,True,False,https://usercontent.jamendo.com?type=album&id=116&width=300&trackid=709,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
718,L'ami,248,94,Andy Pierron,andy.pierron,Putain de vie,118,,1,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=718,https://prod-1.storage.jamendo.com/?trackid=718&format=mp32&from=9xTJZyx5wYxpxkHTkpBirA%3D%3D%7CmDUiAzv9uR1ZVcPe4TuJ8A%3D%3D,https://prod-1.storage.jamendo.com/download/track/718/mp32/,,https://jamen.do/t/718,https://www.jamendo.com/track/718,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=718,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
719,C'est pas le destin,255,94,Andy Pierron,andy.pierron,Putain de vie,118,,2,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=719,https://prod-1.storage.jamendo.com/?trackid=719&format=mp32&from=3WD76AvQsuWPF3WWBDEs4A%3D%3D%7CnBjP3WfZgoxE9YH6Ta%2BnFg%3D%3D,https://prod-1.storage.jamendo.com/download/track/719/mp32/,,https://jamen.do/t/719,https://www.jamendo.com/track/719,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=719,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
720,L'adolescent,208,94,Andy Pierron,andy.pierron,Putain de vie,118,,3,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=720,https://prod-1.storage.jamendo.com/?trackid=720&format=mp32&from=AtnN208uRkxLTvX2CLcDNw%3D%3D%7Cry5KGr%2ByvsKrdR3XVh%2Fugg%3D%3D,https://prod-1.storage.jamendo.com/download/track/720/mp32/,,https://jamen.do/t/720,https://www.jamendo.com/track/720,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=720,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'high', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
721,Voleuse de baisers,305,94,Andy Pierron,andy.pierron,Putain de vie,118,,4,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=721,https://prod-1.storage.jamendo.com/?trackid=721&format=mp32&from=VrZhQQJBrewGvBdzY6%2B4zQ%3D%3D%7CQc6wFtcRAF1D7jHd0D1sGA%3D%3D,https://prod-1.storage.jamendo.com/download/track/721/mp32/,,https://jamen.do/t/721,https://www.jamendo.com/track/721,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=721,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
722,L'argent,273,94,Andy Pierron,andy.pierron,Putain de vie,118,,5,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=722,https://prod-1.storage.jamendo.com/?trackid=722&format=mp32&from=RHCGJdWfSTjRlT1MYkaWjw%3D%3D%7CucPB99z9%2BcCAS6S9OpipPg%3D%3D,https://prod-1.storage.jamendo.com/download/track/722/mp32/,,https://jamen.do/t/722,https://www.jamendo.com/track/722,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=722,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
723,Putain de vie,318,94,Andy Pierron,andy.pierron,Putain de vie,118,,6,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=723,https://prod-1.storage.jamendo.com/?trackid=723&format=mp32&from=CSGF580nLWTRMpR69eV0HQ%3D%3D%7CJbBqa0PYtAAeDCvta0UM%2Bw%3D%3D,https://prod-1.storage.jamendo.com/download/track/723/mp32/,,https://jamen.do/t/723,https://www.jamendo.com/track/723,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=723,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
724,Sur ma coque,221,94,Andy Pierron,andy.pierron,Putain de vie,118,,7,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=724,https://prod-1.storage.jamendo.com/?trackid=724&format=mp32&from=E%2FFHwDcA3ZKoSKH1dzMTLw%3D%3D%7C5CVz7TxvnKJlKJaSBch4HQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/724/mp32/,,https://jamen.do/t/724,https://www.jamendo.com/track/724,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=724,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
725,Rêve à rebours,255,94,Andy Pierron,andy.pierron,Putain de vie,118,,8,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=725,https://prod-1.storage.jamendo.com/?trackid=725&format=mp32&from=i4JKEN%2FuwQ2KIJmS7sT7qQ%3D%3D%7Cwjf%2FrV8PJjQQqITp2nI%2BiQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/725/mp32/,,https://jamen.do/t/725,https://www.jamendo.com/track/725,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=725,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
726,Voisine,300,94,Andy Pierron,andy.pierron,Putain de vie,118,,9,2005-04-10,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=726,https://prod-1.storage.jamendo.com/?trackid=726&format=mp32&from=6BLGcSOKslwEka%2FK0f%2FPzw%3D%3D%7CknQHmUtpjGZdroBuLCZMmg%3D%3D,https://prod-1.storage.jamendo.com/download/track/726/mp32/,,https://jamen.do/t/726,https://www.jamendo.com/track/726,True,False,https://usercontent.jamendo.com?type=album&id=118&width=300&trackid=726,"{'vocalinstrumental': 'vocal', 'gender': 'male', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
727,Forest's creature,167,92,Haeresis,haeresis,Opera I,119,,1,2005-04-12,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=727,https://prod-1.storage.jamendo.com/?trackid=727&format=mp32&from=2D4yRHkGczGSLydUgtC4zQ%3D%3D%7Co9i7%2BV17f9j4NkepsqsV8A%3D%3D,https://prod-1.storage.jamendo.com/download/track/727/mp32/,,https://jamen.do/t/727,https://www.jamendo.com/track/727,True,False,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=727,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
728,Little clearing,108,92,Haeresis,haeresis,Opera I,119,,2,2005-04-12,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=728,https://prod-1.storage.jamendo.com/?trackid=728&format=mp32&from=saZY4zyanmuR%2B82Tn9em%2Bg%3D%3D%7CzvOSBarCVrjYpD1bIxhkZQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/728/mp32/,,https://jamen.do/t/728,https://www.jamendo.com/track/728,True,False,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=728,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
729,In the Xytras' wood,308,92,Haeresis,haeresis,Opera I,119,,3,2005-04-12,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=729,https://prod-1.storage.jamendo.com/?trackid=729&format=mp32&from=t2t6b%2F3qjdsADfJQxMk7YA%3D%3D%7CDsRtkclXJblK%2BdOrNeu%2F0g%3D%3D,https://prod-1.storage.jamendo.com/download/track/729/mp32/,,https://jamen.do/t/729,https://www.jamendo.com/track/729,True,False,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=729,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
730,Giants,136,92,Haeresis,haeresis,Opera I,119,,4,2005-04-12,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=730,https://prod-1.storage.jamendo.com/?trackid=730&format=mp32&from=TDO5bTx42vNTeVpJKe5JeA%3D%3D%7CHGoxUnnehZ7SRKDo82N0uQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/730/mp32/,,https://jamen.do/t/730,https://www.jamendo.com/track/730,True,False,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=730,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
731,Through the storm,202,92,Haeresis,haeresis,Opera I,119,,5,2005-04-12,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=731,https://prod-1.storage.jamendo.com/?trackid=731&format=mp32&from=BPdnrWwV6s6QFlNkhcwSrg%3D%3D%7CG%2FeYcLkQzkEdzygq%2Bq2TIA%3D%3D,https://prod-1.storage.jamendo.com/download/track/731/mp32/,,https://jamen.do/t/731,https://www.jamendo.com/track/731,True,False,https://usercontent.jamendo.com?type=album&id=119&width=300&trackid=731,"{'vocalinstrumental': 'instrumental', 'speed': 'medium', 'tags': {'genres': [], 'instruments': [], 'vartags': []}}"
